text,language,label,source,Ground Truth,Prediction
"Microscopic polyangiitis: A rare inflammatory, necrotizing, systemic vasculitis that affects predominantly small vessels (i.e. small arteries, arterioles, capillaries, venules) in multiple organs, including the kidney, the lungs, the skin and the peripheral nerves. Eosinophilic fasciitis: A rare idiopathic inflammatory myopathy that is characterized by inflammation and thickening of the fascia, usually associated with peripheral eosinophilia. It presents during adulthood with symmetrical and painful swelling of mainly the extremities that progressively become indurated. Fatigue, disabling cutaneous fibrosis, myositis and arthritis may also be observed. Granulomatosis with polyangiitis: A rare, chronic, inflammatory disorder of the blood vessels that typically affects the respiratory tract, the kidneys, and the skin, with the formation of granulomas and vasculitis, characterized by inflammation, necrosis, and scarring of the small- and medium-sized arteries, arterioles, and venules.",en,1,llama,1,1
"Un nombre croissant de substances présentes en faibles et très faibles concentrations dans l’alimentation humaine et animale sont désormais détectables grâce à des méthodes analytiques plus perfectionnées. Cependant, pour un grand nombres de ces substances, les données toxicologiques disponibles sont rares ou inexistantes. Il existe un besoin accru d'évaluer les conséquences sanitaires de ces substances à l'état de traces qui n'étaient pas détectables auparavant, mais il n'est cependant pas toujours possible de générer des données toxicologiques sur chaque substance présente dans l’alimentation. L’approche dite du seuil de préoccupation toxicologique Outil pratique qui fournit des limites prudentes de détection de l’exposition en l'absence de données toxicologiques spécifiques suffisantes sur un composé chimique. C'est un outil scientifique important permettant d'établir des priorités dans l'évaluation des substances chimiques induisant de faibles niveaux d’exposition mais qui requièrent davantage de données pour être évaluées, par opposition à des substances dont on peut présumer qu’elles ne présentent aucun risque appréciable pour la santé humaine (TTC – Threshold of Toxicological Concern) a été développée pour évaluer de manière qualitative le risque associé à des substances en faible concentration dans le régime alimentaire. Elle peut être utilisée pour l'évaluation initiale d'une substance afin de déterminer s’il est nécessaire de réaliser une évaluation complète des risques. C’est une approche scientifique importante permettant d'établir des priorités dans l'évaluation des substances chimiques présentant des expositions de bas niveau et qui requièrent davantage de données par opposition aux substances dont on peut présumer qu’elles ne présentent aucun risque appréciable pour la santé humaine. Le comité scientifique de l’EFSA s’est penché attentivement sur la possibilité d’appliquer l’approche TTC aux substances actives sur le système endocrinien, y compris celles qui pourraient potentiellement présenter des effets à faible dose Quantité totale d'une substance (p. ex. d'un composé chimique ou d'un nutriment) consommée ou absorbée par un organisme individuel, une population ou un écosystème. Il a conclu que: Sur la base de ses travaux, l’EFSA considère que l’approche TTC permet de protéger les bébés et les enfants de façon adéquate.",fr,0,HUMAN,0,0
"Síndrome de paraparesia espástica-neuropatía-poiquilodermia: Es una forma compleja de paraplejía espástica hereditaria caracterizada por paraplejía espástica, neuropatía sensitivo-motora periférica desmielinizante, poiquilodermia (que se manifiesta con la pérdida de cejas y pestañas en la infancia además de piel delicada, suave y desgastada) y amiotrofia distal (que se presenta después de la pubertad). No ha habido más descripciones en la literatura desde 1992. Síndrome de paraparesia espástica-pubertad precoz: El síndrome de paraplejía espástica-pubertad precoz es una forma compleja de paraplejía espástica hereditaria caracterizada por la aparición de paraplejía espástica progresiva asociada a pubertad precoz (debido a la hiperplasia de células de Leydig) en la infancia (a la edad de 2 años). También se observó discapacidad intelectual moderada. No ha habido descripciones adicionales en la literatura desde 1983. Síndrome de párpado superior anómalo-ausencia de pestañas: Este síndrome se caracteriza por anomalías en la estructura del párpado superior junto con la ausencia completa de pestañas. Generalmente, se presenta en el nacimiento y puede estar asociado con malformaciones adicionales o ser parte de un síndrome más amplio. No hay muchas descripciones en la literatura, lo que sugiere que es una condición extremadamente rara. Síndrome de la piel apergaminada: Este síndrome se caracteriza por la apariencia de la piel que se asemeja al pergamino, con un aspecto delgado, seco y arrugado. La afección puede estar causada por desórdenes genéticos que afectan la estructura y el funcionamiento de la piel. En algunos casos, puede estar asociada con síntomas adicionales como fragilidad cutánea o predisposición a lesiones. Dado su aspecto clínico único, es importante el diagnóstico diferencial con otras enfermedades cutáneas similares. Síndrome de la piel arrugada: El síndrome de la piel arrugada se define por la presencia de arrugas excesivas o prematuras en la piel, a menudo desde una edad temprana. Puede ser resultado de una serie de trastornos genéticos que afectan el tejido conectivo o el metabolismo cutáneo. Esta condición podría estar acompañada de otros signos o síntomas, dependiendo del origen subyacente del síndrome, y puede requerir un enfoque multidisciplinario para su manejo. Al igual que con otras condiciones dermatológicas raras, hay poca información en la literatura médica.",es,1,gpt4o,1,1
"Phytovirus - Structure: Les particules virales, ou virions, sont composées d'un acide nucléique, ARN ou ADN (le génome) enveloppé d'une coque protéique, la capside. Certains virus comportent aussi une membrane externe lipoprotéique dérivée des membranes de l'hôte. C'est la capside, composée en général, d'une seule protéine, qui détermine la forme générale du virion. Les protéines de capside sont disposées selon deux types d'arrangements: 1) symétrie hélicoïdale, qui donne des virions en bâtonnets (bacilliformes) rigides ou flexueux. symétrie icosaédrique qui donne en général des virions de forme parasphérique. L'assemblage de particules virales se fait spontanément. 1) Plus de 50% des virus végétaux connus sont en forme de bâtonnet (flexueux ou rigides). La majorité des phytovirus sont transmis par des vecteurs tels que des insectes ou des nématodes. La transmission peut également se faire à travers le pollen ou les graines. Certains virus peuvent se propager par contact direct entre les plantes. Les particules virales sont très stables et peuvent survivre à l'extérieur des plantes pendant de longues périodes. Les virus végétaux peuvent causer des dégâts importants aux cultures, entraînant des pertes économiques significatives. Les symptômes des infections virales peuvent inclure des déformations des feuilles, des fleurs et des fruits. Les méthodes de lutte contre les virus végétaux comprennent la résistance génétique des plantes, l'utilisation de variétés résistantes et les méthodes de contrôle des vecteurs. Les recherches actuelles se concentrent sur le développement de nouvelles stratégies de lutte contre les virus végétaux.",fr,1,llama,1,1
"Sjögren-Larsson-Syndrom: Eine seltene neurokutane Störung, die durch einen angeborenen Fehler des Fettstoffwechsels verursacht wird und durch kongenitale Ichthyose, Intelligenzminderung und Spastizität gekennzeichnet ist. Sotos-Syndrom: Ein seltenes genetisches Großwuchs-Syndrom, das durch charakteristische Gesichtsform, Überwuchs mit Makrozephalie und variable intellektuelle Beeinträchtigung gekennzeichnet ist. Sturge-Weber-Syndrom: Eine seltene angeborene neurokutane Erkrankung, die durch fehlgebildete Kapillaren des Gesichtes und/oder zerebrale und okuläre ipsilaterale Gefäßfehlbildungen gekennzeichnet ist, die zu einem unterschiedlichen Grad an okulären und neurologischen Anomalien führen. Toxoplasmose, kongenitale: Eine Infektion, die durch den Parasiten Toxoplasma gondii verursacht wird und bei der Übertragung von der Mutter auf das Kind während der Schwangerschaft schwere gesundheitliche Probleme beim Neugeborenen verursachen kann, darunter geistige Entwicklungsverzögerungen und Augenschäden. VACTERL/VATER-Assoziation: Ein seltenes, nicht-erbliches Syndrom, das durch das gleichzeitige Auftreten von mindestens drei der folgenden Fehlbildungen gekennzeichnet ist: Vertebrale Anomalien, Analatresie, kardiovaskuläre Anomalien, tracheoösophageale Fistel, renale Anomalien und/oder limbale (Gliedmaßen) Anomalien.",de,1,gpt4o,1,0
"Früh-beginnende progressive Enzephalopathie-Hörverlust-Ponshypoplasie-Hirnatrophie-Syndrom: Eine seltene genetisch bedingte neurologische Störung, die durch eine früh einsetzende schwere globale Entwicklungsverzögerung mit Regression, angeborene oder erworbene Mikrozephalie, Schwerhörigkeit, Stammhypotonie, appendikuläre Spastizität und Dystonie und/oder Myoklonus gekennzeichnet ist. Hirnfehlbildung-muskuloskelettale Anomalien-Gesichtsdysmorphie-Intellingenzminderung-Syndrom: Ein genetisch bedingtes Dysmorphie-Syndrom, das durch Entwicklungsverzögerung, Intelligenzminderung und leichte bis mittelschwere Gesichtsdysmorphien in Verbindung mit variablen Fehlbildungen des Gehirns (einschließlich anormaler Gyrationsmuster, Ventrikulomegalie, Anomalien der weißen Substanz, Hypoplasie des Corpus callosum und der Kleinhirnhemisphären), Muskel-Skelett-Anomalien (einschließlich Halbwirbel, Skoliose oder Kyphose, Kontrakturen und Gelenkhypermobilität), Augenbeteiligung (Strabismus, Hypermetropie und kortikale Sehstörungen) und Hypotonie. Weitere klinische Manifestationen können Krampfanfälle, Kleinwuchs, urogenitale Fehlbildungen, Herzfehler und gastrointestinale Fehlbildungen sein. Mikrozephalie-Corpus callosum- und zerebelläre Vermishypoplasie-Gesichtsdysmorphie-Intelligenzminderung-Syndrom: Ein genetisch bedingtes Dysmorphie-Syndrom mit multiplen Anomalien, gekennzeichnet durch eine globale Entwicklungsverzögerung und eine mäßige bis schwere Intelligenzminderung sowie verschiedene andere Manifestationen wie Makro- oder Mikrozephalie, Epilepsie, Hypotonie, Verhaltensstörungen, stereotype Bewegungen und Gesichtsdysmorphien (u. a. gewölbte Augenbrauen, lange Lidspalten, prominenter Nasenrücken, nach oben gebogene Nase, dysplastische Ohren und breiter Mund). Die zerebrale Bildgebung kann Anomalien des Kleinhirns, ein hypoplastisches Corpus callosum, vergrößerte Ventrikel, Polymikrogyrien oder Anomalien der weißen Substanz zeigen. Witteveen-Kolk-Syndrom: Ein syndromale neurologische Entwicklungsstörung, gekennzeichnet durch leichte Intelligenzminderung, Entwicklungsverzögerung, Gesichtsdysmorphien, Wachstums- und Fütterungsstörungen, Hypotonie, Epilepsie, Verhaltensstörungen und eine Vielzahl von angeborenen Anomalien. Im Kindesalter beginnendes motorisches und kognitives Regressions-Syndrom mit extrapyramidaler Bewegungsstörung: Eine genetisch bedingte neurodegenerative Erkrankung, die durch eine langsam fortschreitende motorische und kognitive Regression in der Kindheit gekennzeichnet ist, die zu Intelligenzminderung und Verlust von Sprache und Gehfähigkeit führt und mit dem Auftreten von Dystonie, Parkinsonismus, Chorea oder Rigidität einhergeht. Es wurde auch über Ataxie, Dysarthrie und Krampfanfälle berichtet. Der prozentuale Kopfumfang kann im Laufe der Zeit abnehmen. Die Bildgebung des Gehirns zeigt eine fortschreitende zerebrale und zerebelläre Atrophie, bei einigen Patienten auch eine Ausdünnung des Corpus Callosum.",de,0,HUMAN,0,1
"Enfermedad de Buerger: Es una enfermedad sistémica poco frecuente caracterizada por enfermedad vascular oclusiva, inflamatoria, no necrosante, no aterosclerótica, con trombosis y recanalización que afecta a arterias y venas de pequeño y mediano tamaño de las extremidades superiores e inferiores. Linitis plástica gástrica: La linitis plástica gástrica (LP gástrica) es un adenocarcinoma gástrico infiltrante, difuso y maligno. Trastorno de sangrado por un defecto de P2Y12: Es un trastorno caracterizado por problemas en la coagulación sanguínea debido a una deficiencia en la proteína p2y12. Este trastorno puede causar sangrado excesivo en casos quirúrgicos o de trauma. Epilepsia genética con crisis febriles plus (EGF+): Es un tipo específico de epilepsia genética que se caracteriza por críseis epilépticas y síntomas adicionales, como febres elevadas, infecciones recurrentes, andenuria, hiperactividad, y problemas de desarrollo. Adiposis dolorosa (Adiposidad dolosa): Es una rareza médica caracterizada por el crecimiento anormal y los depósitos de tejido graso en el tejido subcutáneo de diversas partes del cuerpo, asociado con un dolor constante y crónico en las áreas afectadas. También se conoce como síndrome de la Dor-Sweeney.",es,1,mistral,1,0
"Hürden, die Chirurgen zu überwinden haben. Führende internationale Organisationen erkennen Zusammenarbeit als essentiell für eine patientenzentrierte, individualisierte und optimierte Gesundheitsversorgung an [10]. Ein gemeinsamer Ansatz erlaubt jedem Teilnehmer seine Expertise einzubringen und verantwortlich für seinen bestimmten Beitrag in der Patientenversorgung zu sein. Die Führung in der Prävention und dem Management chirurgischer Infektionen zu übernehmen erfordert, dass eine Kultur der Zusammenarbeit und Kooperation entsteht, bei der Infektionsprävention und kontrolle, antimicrobial stewardship und korrekte chirurgische Ansätze allesamt erörtert und von allen Teammitgliedern beachtet werden. Chirurgen stehen in vorderster Linie bei der Infektionsprävention. Sie sind verantwortlich für viele Prozesse im Gesundheitswesen, die ein Risiko für chirurgische Wundinfektionen beinhalten und spielen dementsprechend eine wichtige Rolle in deren Prävention. Gleiches gilt für die Behandlung von Patienten mit Infektionen, die oftmals eine schnelle Fokussanierung und adäquate Antibiotikatherapie benötigen, was direkt mit ihrem Outcome korreliert. In diesem Zusammenhang kann ihre Führungsrolle in multidisziplinären Bemühungen zur Qualitätsverbesserung in der Behandlung chirurgischer Patienten gar nicht hoch genug eingeschätzt werden. Um diese Rolle wahrzunehmen, muss dem Chirurgen die adäquate Prävention und Behandlung von chirurgischen Infektionen bewusst sein. In Krankenhäusern beeinflussen kulturelle und kontextabhängige Verhaltensweisen die Patientenversorgung. Chirurgen müssen hügelige Hürden überwinden, um zu einer effektiven und qualitativ hochwertigen Gesundheitsversorgung zu gelangen. Internationale Fachorganisationen erkennen die Zusammenarbeit als wichtig an, um eine patientenzentrierte, individualisierte und optimierte Versorgung zu ermöglichen [10]. Jeder ist berechtigt, seine Expertise beizusteuern und für seinen Beitrag in der Patientenversorgung verantwortlich zu sein. Die Führung bei der Prävention und dem Management chirurgischer Infektionen erfordert die Schaffung einer kulturellen Zusammenarbeit und Kooperation, in der alle Teile des Teams berücksichtigt werden. So sollen nicht nur Infektionsprävention und -kontrolle, antimicrobial stewardship und korrekte chirurgische Techniken erörtert, sondern auch von allen Teammitgliedern beachtet werden. Chirurgen stehen in vorderster Linie bei der Infektionsprävention. Sie sind verantwortlich für viele Prozesse im Gesundheitswesen, die ein Risiko für chirurgische Wundinfektionen darstellen, und haben daher eine wichtige Rolle in deren Prävention. Gleiches gilt für die Behandlung von Patienten mit Infektionen, die oft schnellstmöglich behandelt und mit adäquater Antibiotikatherapie versehen werden müssen. Ihre Rolle in multidisziplinären Bemühungen zur Qualitätsverbesserung in der Behandlung chirurgischer Patienten kann nicht genug gewürdigt werden. Um diese Rolle wahrzunehmen, muss dem Chirurgen die adäquate Prävention und Behandlung von chirurgischen Infektionen bewusst sein.",de,1,mistral,1,1
"Campylobacter est une bactérie susceptible de causer une maladie appelée la campylobactériose. Avec plus de 246.000 cas déclarés officiellement chaque année, c’est la maladie d’origine alimentaire la plus fréquemment signalée dans l’UE. Le nombre réel de cas avoisine cependant probablement neuf millions par an. Le coût de la campylobactériose pour les systèmes de santé publique et en termes de perte de productivité dans l’UE est estimé par l’EFSA à environ 2,4 milliards d’euros par an. La campylobactériose est une zoonose Une zoonose ou maladie zoonotique est une maladie causée par des germes qui se propagent entre l'animal et l'homme, c’est-à-dire une maladie ou une infection susceptible de se transmettre directement ou indirectement entre l’animal et l’homme. Les symptômes habituels peuvent se présenter sous forme de fièvre, de diarrhée ou de crampes abdominales. La viande crue de volaille est souvent contaminée par Campylobacter étant donné que la bactérie peut vivre dans les intestins d’oiseaux sains. Elle peut également être présente chez les porcs ou les bovins. La consommation de viande de poulet insuffisamment cuite ou d’aliments prêts à consommer ayant été en contact avec du poulet cru est la source la plus fréquente d’infection. Lors de ses évaluations, l’EFSA a constaté que le poulet et la viande de poulet sont directement à l’origine de 20 à 30% des cas humains de campylobactériose. L’adoption de certaines précautions lors de la manipulation de la viande crue ou d’autres ingrédients alimentaires crus, une cuisson suffisante ainsi que de bonnes pratiques d’hygiène en cuisine permettent de prévenir ou de réduire le risque posé par des aliments contaminés. En 2021, la campylobactériose était la zoonose la plus signalée dans l'UE, avec 127.840 cas enregistrés, soit une augmentation de 2,1% du taux de notification dans l'UE par rapport à 2020. Voir le dernier rapport annuel de l’EFSA et de l’ECDC sur les zoonoses dans le cadre de l’initiative « One Health» de l’UE. L’EFSA a publié deux outils interactifs sur Campylobacter: une carte narrative et un tableau interactif. La carte narrative fournit des informations générales sur Campylobacter, ses caractéristiques et sa distribution, ainsi que sur les activités de surveillance mises en œuvre dans l’UE. Le coût de la campylobactériose pour les systèmes de santé publique et en termes de perte de productivité dans l'UE est estimé à environ 2,4 milliards d'euros par an par l'Agence des aliments de la santé animale (EFSA). La campylobactériose est une zoonose, celle-ci se transmet entre l'animal et l'homme. Les volailles sont souvent contaminées par cette bactérie, qui peut vivre dans les intestins d'oiseaux sains. La consommation de viande de poulet insuffisamment cuite ou d'aliments prêts à consommer ayant été en contact avec du poulet cru est la principale source d'infection. L'EFSA a constaté que le poulet et la viande de poulet sont directement à l'origine de 20 à 30% des cas humains de campylobactériose. L'adoption de certaines précautions lors de la manipulation de la viande crue ou d'autres ingrédients alimentaires crus, une cuisson suffisante et de bonnes pratiques d'hygiène en cuisine permettent de réduire le risque posé par des aliments contaminés. En 2021, la campylobactériose restait la zoonose la plus courante en Union Européenne, avec 127 840 cas enregistrés, soit une augmentation de 2,1% par rapport à 2020. Voir le dernier rapport annuel de l'EFSA et de l'ECDC sur les zoonoses dans le cadre de l'initiative ""One Health"" de l'UE.",fr,1,mistral,1,0
"Tumeur neuroendocrine non fonctionnelle du pancréas: Tumeur neuroendocrine rare du pancréas caractérisée par un néoplasme neuroendocrine pancréatique épithélial très différencié mesurant au moins 0,5 cm, en absence de syndrome hormonal distinct. Les tumeurs de moins de 0,5 cm sont appelées microadénomes. La microadénomatose est l'apparition multifocale de microadénomes. L'examen histopathologique révèle un mode de croissance organoïde et l'expression de la synaptophysine et de la chromogranine A via l'immunohistochimie. Les tumeurs sont souvent découvertes fortuitement, ou les patients peuvent manifester des symptômes liés à une propagation locale ou métastatique de la tumeur. Les microadénomes sont considérés comme bénins, tandis que les tumeurs plus larges peuvent être malignes avec une propagation extrapancréatique, des métastases ou une récidive. Tumeur neuroendocrine du pancréas sécrétrice de sérotonine: Tumeur neuroendocrine fonctionnelle rare du pancréas, caractérisée par un néoplasme typiquement bien différencié composé de cellules exprimant la sérotonine. Les patients peuvent présenter un syndrome carcinoïde atypique avec des douleurs abdominales, des diarrhées, une perte de poids et/ou des bouffées vasomotrices. Généralement, le syndrome carcinoïde s'observe seulement en présence des métastases hépatiques. De taille plus importante par rapport aux tumeurs non fonctionnelles et étant presque toujours métastatiques, ces tumeurs sont associées à un pronostic moins favorable. Carcinome neuroendocrine du pancréas: Néoplasme neuroendocrine rare du pancréas caractérisé par une tumeur épithéliale maligne de haut grade avec une différenciation neuroendocrine. L'aspect histopathologique permet de distinguer de petites cellules (qui s'agencent en nappes diffuses) et de grandes cellules (sous forme de niche ou trabéculaire). L'analyse immunohistochimique utilisant la synaptophysine et la chromogranine est positive. L'indice de prolifération Ki-67 est généralement très élevé (> 60-80 %). Les patients manifestent des douleurs dorsales, une jaunisse et/ou des symptômes abdominaux non spécifiques. Le dosage hormonal sérique est anormal. La tumeur est très agressive et le pronostic est réservé. Néoplasme neuroendocrine -non neuroendocrine mixte du pancréas: Néoplasme neuroendocrine rare du pancréas caractérisé par des tissus neuroendocriniens et non neuroendocriniens identifiables par imagerie morphologique, chacun constituant au moins 30 % du volume de la tumeur. L'examen histologique permet de distinguer des carcinomes mixtes, canalaires- et mixtes à cellules acineuses -neuroendocriniens. Bien que le syndrome de Zollinger-Ellison ait été rapporté, les patients présentent généralement des symptômes non spécifiques liés à la croissance et/ou aux métastases de la tumeur. Le caractère résécable ou non de la tumeur est le facteur le plus important pour le pronostic. Néoplasme neuroendocrine de l'oesophage: Groupe de néoplasmes épithéliaux de l'oesophage caractérisés par une différenciation neuroendocrine, comprenant des tumeurs neuroendocrines bien différenciées (TNE), des carcinomes neuroendocrines peu différenciés (NEC) et des néoplasmes mixtes neuroendocriniens et non neuroendocriniens, une catégorie générale comprenant le carcinome mixte adénoneuroendocrine. Les tumeurs se situent généralement dans la partie inférieure de l'oesophage, souvent en association avec la muqueuse de Barrett. Les NEC peuvent également apparaître dans d'autres parties de l'oesophage.",fr,0,HUMAN,0,0
